web_scraper_order,web_scraper_start_url,pagination,data,review_date,review_count,context,buyer,title,rating,image,url,listing_id
1781159486-121,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=9,"Leslie on Apr 18, 2026",2026-04-18,1.0,The picture showed it standing up so I thought it was  made from different fabric. I don’t care for the t shirt material for a scrub hat. It is cute and I may wear it in emergency.,Leslie,"Raccoon Meme Scrub Cap: First of All I'm a Delight Funny Surgical Hat, Nurse Gift, funny Scrub Capch",3 out of 5 stars,https://i.etsystatic.com/7803789984/r/il/d6acbc/7803789984/il_340x270.7803789984_e7x1.jpg,https://www.etsy.com/listing/4471748034/raccoon-meme-scrub-cap-first-of-all-im-a?ref=shop_review,4471748034
1781159486-124,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=9,"Etsy buyer on Apr 17, 2026",2026-04-17,2.0,"Using it for my daughter
 quinceanera",Etsy buyer,"From heaven - Memorial chair sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle Decor",5 out of 5 stars,https://i.etsystatic.com/7838153515/r/il/5501c8/7838153515/il_340x270.7838153515_bqia.jpg,https://www.etsy.com/listing/4469676664/from-heaven-memorial-chair-sign-reserved?ref=shop_review,4469676664
1781159486-125,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=9,"Etsy buyer on Apr 16, 2026",2026-04-16,1.0,super cute though the fabric wasn't what i was expecting. its kind of slick and I have to keep pulling it down. but i like it!,Etsy buyer,"Funny Frog Scrub Cap: Say Weird Stuff Quote Meme Medical Hat, Sarcastic Quote, Funny Frog for nurse, Vet Gift.",4 out of 5 stars,https://i.etsystatic.com/7811139256/r/il/ca0fe9/7811139256/il_340x270.7811139256_f8yl.jpg,https://www.etsy.com/listing/4472821872/funny-frog-scrub-cap-say-weird-stuff?ref=shop_review,4472821872
1781159492-128,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"Brooke on Apr 12, 2026",2026-04-12,1.0,"The quality isn’t quite what I expected. It does look like the photos, however, the writing is blurry/bleeding upon arrival. It will definitely need to be behind a solid counter to not show how light of fabric it is.",Brooke,"Custom Wedding Welcome Sign, Fabric strip Bar Menu Banner,Personalized Name Date, Linen Cotton Wedding, custom name bar wedding sign",3 out of 5 stars,https://i.etsystatic.com/7853122528/r/il/731e26/7853122528/il_340x270.7853122528_7ir9.jpg,https://www.etsy.com/listing/4479256058/custom-wedding-welcome-sign-fabric-strip?ref=shop_review,4479256058
1781159492-133,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"Lacey on Apr 10, 2026",2026-04-10,1.0,Prompt delivery and quality item!,Lacey,"Memorial Chair Sign, Wedding Reserved Seat Banner, In Loving Memory decor, Tribute Chair Banner, Remembrance Wedding Decor, Elegant banner",5 out of 5 stars,https://i.etsystatic.com/7834297777/r/il/0216af/7834297777/il_340x270.7834297777_tfda.jpg,https://www.etsy.com/listing/4469079427/memorial-chair-sign-wedding-reserved?ref=shop_review,4469079427
1781159492-134,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"Etsy buyer on Apr 2, 2026",2026-04-02,1.0,Great piece. As advertised. Love.,Etsy buyer,"Custom Comfort Colors Bootleg Shirt, Boyfriend Girlfriend Shirt, Face Shirt, Gift For Her, Personalized Birthday Gift, Gift For Him",5 out of 5 stars,https://i.etsystatic.com/7756465407/r/il/418432/7756465407/il_340x270.7756465407_3zx7.jpg,https://www.etsy.com/listing/4457539863/custom-comfort-colors-bootleg-shirt?ref=shop_review,4457539863
1781159492-135,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"Jamesheia on Mar 30, 2026",2026-03-30,1.0,This is going to be amazing!!! The quality is amazing!!!!! Thank you!!!!,Jamesheia,"Personalized Wedding Memorial Sign for Wedding Seat, Minimalist Reserved linen Sign for Father, Grandparents Fabric Memorial Wedding Banner",5 out of 5 stars,https://i.etsystatic.com/7804908088/r/il/c167ff/7804908088/il_340x270.7804908088_htvp.jpg,https://www.etsy.com/listing/4471900775/personalized-wedding-memorial-sign-for?ref=shop_review,4471900775
1781159492-137,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"Susan on Mar 2, 2026",2026-03-02,1.0,"very nice, it was a great gift",Susan,Hummingbird Breast Cancer Awareness Stained Glass & Acrylic Wood Suncatcher Window Hanging – Pink Ribbon Art Giving Hope to Supporters,5 out of 5 stars,https://i.etsystatic.com/7466772478/r/il/15c3fc/7466772478/il_340x270.7466772478_b0k5.jpg,https://www.etsy.com/listing/4416681344/hummingbird-breast-cancer-awareness?ref=shop_review,4416681344
1781159492-138,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"b on Feb 21, 2026",2026-02-21,1.0,Was a gift for my mother in law. She loved it but it didn’t arrive on time.,b,"Maine Coon Cat Toile Satin Pajama Set Short & Long Sleeve, Elegant Cat Print Sleepwear, Cat Lover Pajamas Gift",5 out of 5 stars,https://i.etsystatic.com/7524040708/r/il/8f1024/7524040708/il_340x270.7524040708_6bwr.jpg,https://www.etsy.com/listing/4427430659/maine-coon-cat-toile-satin-pajama-set?ref=shop_review,4427430659
1781159492-139,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"Lizabeth on Feb 15, 2026",2026-02-15,1.0,Low quality and the sizes we not correct.,Lizabeth,"Dog Paw Mountain Scene Spare Tire Cover, Dog Lover Wheel Cover, Mountain Landscape SUV Camper Tire Cover, With or Without Backup Camera Hole",1 out of 5 stars,https://i.etsystatic.com/7558078591/r/il/73f7cb/7558078591/il_340x270.7558078591_c7dx.jpg,https://www.etsy.com/listing/4424690169/dog-paw-mountain-scene-spare-tire-cover?ref=shop_review,4424690169
1781159492-140,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=10,"Etsy buyer on Feb 6, 2026",2026-02-06,1.0,Very nice addition to my van. The tire cover gives my boring white van some personality.,Etsy buyer,"Compass Blue Spare Tire Cover With or Without Backup Camera Hole, Nautical Compass Tire Cover, Coastal Adventure RV Camper Accessory",5 out of 5 stars,https://i.etsystatic.com/7544969933/r/il/203d73/7544969933/il_340x270.7544969933_2f30.jpg,https://www.etsy.com/listing/4422181302/compass-blue-spare-tire-cover-with-or?ref=shop_review,4422181302
1781159498-141,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Monica on Jan 22, 2026",2026-01-22,1.0,Love the hat. Getting so many asking where I got my hat,Monica,Personalized Name Colorful Chicken Baseball Cap – Funny Farm Animal Hat For Chicken Lovers And Country Style Fans,4 out of 5 stars,https://i.etsystatic.com/7432424548/r/il/ff6aee/7432424548/il_340x270.7432424548_i7l4.jpg,https://www.etsy.com/listing/4410751902/personalized-name-colorful-chicken?ref=shop_review,4410751902
1781159498-142,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Frank on Jan 20, 2026",2026-01-20,1.0,It is as described and a very nice item!,Frank,"Funny Bigfoot Sasquatch Doormat, Bigfoot With Alien Welcome Mat, Bigfoot Theme  Front Doormat Design For Lovers, Gift For Home Decor",5 out of 5 stars,https://i.etsystatic.com/7446854250/r/il/814ec5/7446854250/il_340x270.7446854250_2ubl.jpg,https://www.etsy.com/listing/4413149661/funny-bigfoot-sasquatch-doormat-bigfoot?ref=shop_review,4413149661
1781159498-143,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Tiffanie on Jan 16, 2026",2026-01-16,1.0,"Customer service was great, but it was a gift for my sister and she wasn’t ok with the quality. It felt cheap.",Tiffanie,"Personalized Lion and Cross Jesus Christian Unisex Baseball Jersey – for Christian and Lion Lovers, Cross Jesus Jersey, Christian Jersey",3 out of 5 stars,https://i.etsystatic.com/7487638053/r/il/998164/7487638053/il_340x270.7487638053_59e1.jpg,https://www.etsy.com/listing/4411965192/personalized-lion-and-cross-jesus?ref=shop_review,4411965192
1781159498-144,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Élodie on Jan 15, 2026",2026-01-15,1.0,"Great, super happy with the result!",Élodie,"Personalized America Flag Eagle Baseball Cap, Custom Patriotic Eagle Hat, USA Flag Eagle Cap for Men Women, American Pride Adjustable Cap",5 out of 5 stars,https://i.etsystatic.com/7471541692/r/il/b885d5/7471541692/il_340x270.7471541692_k8fv.jpg,https://www.etsy.com/listing/4417515900/personalized-america-flag-eagle-baseball?ref=shop_review,4417515900
1781159498-145,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Paul on Jan 8, 2026",2026-01-08,1.0,Item was exactly as described. Beautiful!,Paul,"Leopard Gecko Stained Glass Suncatcher, Gecko Acrylic Wood Window Hanging, Reptile Lizard Sun Catcher Decor, Leopard Gecko Light Catcher",5 out of 5 stars,https://i.etsystatic.com/7558354473/r/il/84b2ab/7558354473/il_340x270.7558354473_p9ql.jpg,https://www.etsy.com/listing/4424745666/leopard-gecko-stained-glass-suncatcher?ref=shop_review,4424745666
1781159498-146,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Aliice on Jan 8, 2026",2026-01-08,1.0,"Nicely crafted hat, shipping could have been a bit faster, overall pleased with purchase.",Aliice,"Personalized Name Bass Fishing Classic Baseball Cap, Custom Fisherman Hat, Unique Bass Fisher Gift for Men, Outdoor Fishing Dad Hat",5 out of 5 stars,https://i.etsystatic.com/7492782288/r/il/c6aff9/7492782288/il_340x270.7492782288_kbt6.jpg,https://www.etsy.com/listing/4421366724/personalized-name-bass-fishing-classic?ref=shop_review,4421366724
1781159498-147,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Susan on Dec 8, 2025",2025-12-08,1.0,Wouldn't cancel this order when it wasn't even picked up by USPS. Pre shipping label only... Please save your money! Got a BS reply that this item had shipped when it hadn't moved at all! I tried nicely to cancel this order only to get a reply back that it has been shipped already when in fact it hadn't been shipped. BUY ELSEWHERE! THIS SHOP IS AWFUL!  I even sent them a screenshot of the pre tracking. Surprise! NO ANSWER!  Negative 100 stars!,Susan,Colorful Farm Chicken Lovers Stained Glass & Acrylic Wood Suncatcher Window Hanging – Farm Chicken Window Decor For Home And Animal Lovers,1 out of 5 stars,https://i.etsystatic.com/7436614368/r/il/a27b11/7436614368/il_340x270.7436614368_nkj9.jpg,https://www.etsy.com/listing/4411431511/colorful-farm-chicken-lovers-stained?ref=shop_review,4411431511
1781159498-148,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Etsy buyer on Nov 28, 2025",2025-11-28,14.0,"Shirt was great! I wish the yellow they had done the design on the back in black instead of the gold, you almost cant see it at all. But overall it was great and the recipient liked it!",Etsy buyer,"Esquie Clair Obscur Expedition 33 Shirt Comfort Colors, Whee Whoo Funny Esquie T Shirt,  Gamer Gift Tee, Expedition Shirt for Fans",5 out of 5 stars,https://i.etsystatic.com/6916668226/r/il/04e98c/6916668226/il_340x270.6916668226_53pv.jpg,https://www.etsy.com/listing/4315988770/esquie-clair-obscur-expedition-33-shirt?ref=shop_review,4315988770
1781159498-149,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Frances on Nov 27, 2025",2025-11-27,79.0,Love this shirt!! I got it in yellow and it's gorgeous. Too bad my husband washed purple socks with it and now the sleeves are tye dyed lol still a great shirt,Frances,"Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift",5 out of 5 stars,https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg,https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review,1904872515
1781159498-150,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Alfred on Nov 23, 2025",2025-11-23,2.0,"Item was as described, I love my new shirt.",Alfred,Marshawn Kneeland 2001–2025 T Shirt,5 out of 5 stars,https://i.etsystatic.com/7457653329/r/il/b96fa7/7457653329/il_340x270.7457653329_ou4y.jpg,https://www.etsy.com/listing/4407038480/marshawn-kneeland-20012025-t-shirt?ref=shop_review,4407038480
1781159498-152,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Amanda on Nov 18, 2025",2025-11-18,440.0,OBSESSED! i wear this all the time,Amanda,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review,1834444012
1781159498-153,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Allie on Nov 17, 2025",2025-11-17,36.0,This shirt was fine but I got another shirt and the coloring was completely off and it doesn't look good,Allie,"Butcher  Blackbird Dark Romance  Comfort Colors Shirt, Cookie & Cream Ice Cream T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover",2 out of 5 stars,https://i.etsystatic.com/6804793951/r/il/272151/6804793951/il_340x270.6804793951_p37c.jpg,https://www.etsy.com/listing/1894422303/butcher-blackbird-dark-romance-comfort?ref=shop_review,1894422303
1781159498-154,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=11,"Madison on Nov 16, 2025",2025-11-16,10.0,Never received due to Etsy changing their shop got a full refund though,Madison,"The Bat Boys Rhysand Comfort Colors Shirt, Rhysand Acotar TShirt, Rhysand Shirt, Acotar The Night Court Illyrians Rhysand Cassian Azriel",1 out of 5 stars,https://i.etsystatic.com/6363004027/r/il/1966c2/6363004027/il_340x270.6363004027_n69r.jpg,https://www.etsy.com/listing/1803081119/the-bat-boys-rhysand-comfort-colors?ref=shop_review,1803081119
1781159504-155,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=12,"Chantal on Nov 15, 2025",2025-11-15,4.0,"I absolutely love this T-shirt! The design is vibrant, uplifting, and proudly celebrates the message that love is love. It’s such a meaningful piece, and every time I wear it, I get a ton of compliments — people really connect with the message and the beautiful colors.",Chantal,"All For Love And Love For All Comfort Colors Shirt, LGBT Pride Month T Shirt, Love Whoever You Want T Shirt, Human Rights, LGBT Gift",5 out of 5 stars,https://i.etsystatic.com/6897506453/r/il/0d8362/6897506453/il_340x270.6897506453_bgkc.jpg,https://www.etsy.com/listing/4302914052/all-for-love-and-love-for-all-comfort?ref=shop_review,4302914052
1781159504-156,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=12,"Sarah on Nov 15, 2025",2025-11-15,16.0,My daughter loved this! Looks as described!,Sarah,"Team Conrad Junior Mint Bear Shirt Comfort Colors, Cousins Beach TSITP Shirt, Summer Beach Tee, Team Conrad Cousins Beach TShirt",5 out of 5 stars,https://i.etsystatic.com/7059083356/r/il/48637b/7059083356/il_340x270.7059083356_pm4y.jpg,https://www.etsy.com/listing/4342570512/team-conrad-junior-mint-bear-shirt?ref=shop_review,4342570512
1781159504-158,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=12,"Kas on Nov 14, 2025",2025-11-14,212.0,Perfectly described as in the photos! Highly recommend for anyone that loves Wicked.,Kas,"Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift",5 out of 5 stars,https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg,https://www.etsy.com/listing/1822510059/wicked-change-for-good-comfort-colors?ref=shop_review,1822510059
1781159504-159,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=12,"Alondra on Nov 14, 2025",2025-11-14,12.0,Great quality and super cute!,Alondra,"Friend Vibes Comfort Colors Shirt, Famous Sitcom Shirt, Gift For Friends, I’ll Be There For You",5 out of 5 stars,https://i.etsystatic.com/6449876291/r/il/baeaed/6449876291/il_340x270.6449876291_o2oq.jpg,https://www.etsy.com/listing/1820293325/friend-vibes-comfort-colors-shirt-famous?ref=shop_review,1820293325
