web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,image,image2
1780904769-2337,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Marie,"Marie on Jan 22, 2025",This is seriously the most beautiful tshirt I have ever bought. Thank you soo much! I will wear it constantly! Worth every penny!!,"Fan Of ACOTAR Series Two Sided Comfort Colors Shirt, The Bat Boys Shirt, Velaris Book Lover T Shirt, SJM Inspired Tee, Gift For Bookish","Fan Of ACOTAR Series Two Sided Comfort Colors Shirt, The Bat Boys Shirt, Velaris Book Lover T Shirt, SJM Inspired Tee, Gift For Bookish",5 out of 5 stars,,https://i.etsystatic.com/6479794447/r/il/c3db72/6479794447/il_340x270.6479794447_5z7l.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904769-2338,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,KC,"KC on Jan 22, 2025",Great design and quality. Arrived quickly. Thanks!,"LOTR Narsil Broken Blade Comfort Colors Shirt, Tree Of Gondor Sign Shirt, Fan Merch, Lotr Fan Gift, Gifts for Book Lovers","LOTR Narsil Broken Blade Comfort Colors Shirt, Tree Of Gondor Sign Shirt, Fan Merch, Lotr Fan Gift, Gifts for Book Lovers",5 out of 5 stars,,https://i.etsystatic.com/6534464156/r/il/65a254/6534464156/il_340x270.6534464156_3vbb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904769-2339,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Lexy,"Lexy on Jan 22, 2025","This shirt is absolutely stunning. It arrived incredibly fast within the ETA, and I was able to wear it to the Onyx Storm midnight release. I received so many compliments. Absolutely adore it, definitely a new favorite shirt!","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/iusa/1699f4/112571672/iusa_75x75.112571672_bc81.jpg?version=0
1780904769-2340,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Etsy buyer,"Etsy buyer on Jan 22, 2025",I love my shirt! I cut the neck area because I have to with all my tshirts! But I love it so much!,"Manon Blackbeak Throne of Glass Comfort Colors Shirt, The Thirteen Shirts, From Now Until The Darkness Claims Us, SJM ACOTAR Crescent City","Manon Blackbeak Throne of Glass Comfort Colors Shirt, The Thirteen Shirts, From Now Until The Darkness Claims Us, SJM ACOTAR Crescent City",5 out of 5 stars,,https://i.etsystatic.com/6282414564/r/il/8ee585/6282414564/il_340x270.6282414564_oiji.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904769-2341,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Shelby,"Shelby on Jan 22, 2025",I would recommend this person.  Very good quality!,"Changed For Good Comfort Colors Shirt, Wicked Musical Movie Fan Xmas Gift, Together We’re Unlimited","Changed For Good Comfort Colors Shirt, Wicked Musical Movie Fan Xmas Gift, Together We’re Unlimited",5 out of 5 stars,,https://i.etsystatic.com/6410163762/r/il/9c79e6/6410163762/il_340x270.6410163762_ktx2.jpg,https://i.etsystatic.com/iusa/9cbc5a/112573098/iusa_75x75.112573098_39ed.jpg?version=0
1780904769-2342,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Kara,"Kara on Jan 22, 2025",The shirt was exactly as described.  Great quality and fast shipping! :),"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/iusa/7764ac/99701899/iusa_75x75.99701899_np7e.jpg?version=0
1780904769-2343,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Louise,"Louise on Jan 22, 2025",This shirt is so perfect. The print is high quality and colorful.,"Fan Of ACOTAR Series Two Sided Comfort Colors Shirt, The Bat Boys Shirt, Velaris Book Lover T Shirt, SJM Inspired Tee, Gift For Bookish","Fan Of ACOTAR Series Two Sided Comfort Colors Shirt, The Bat Boys Shirt, Velaris Book Lover T Shirt, SJM Inspired Tee, Gift For Bookish",5 out of 5 stars,,https://i.etsystatic.com/6479794447/r/il/c3db72/6479794447/il_340x270.6479794447_5z7l.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904769-2344,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Gineru,"Gineru on Jan 21, 2025","Receiving the shipping info was a bit wonky, but I'm in love with this sweatshirt! It's easily become my favorite I own <3","Skyhold Dragon Age Comfort Colors Sweatshirt, Skyhold Crewneck, Inquisition Absolution, Women's Video Game Merch, Christmas Gifts","Skyhold Dragon Age Comfort Colors Sweatshirt, Skyhold Crewneck, Inquisition Absolution, Women's Video Game Merch, Christmas Gifts",5 out of 5 stars,,https://i.etsystatic.com/6262524790/r/il/c86c31/6262524790/il_340x270.6262524790_oju9.jpg,https://i.etsystatic.com/iusa/8be9e7/87214073/iusa_75x75.87214073_oivc.jpg?version=0
1780904769-2345,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Paige,"Paige on Jan 21, 2025",Amazing! Can’t wait to wear it on my birthday trip to Universal next month!,"Custom Birthday Shirt for Wizard Fans, Happee Birthdae Sweatshirt, Magical Cake Hoodie, Gift For Book Lover","Custom Birthday Shirt for Wizard Fans, Happee Birthdae Sweatshirt, Magical Cake Hoodie, Gift For Book Lover",5 out of 5 stars,,https://i.etsystatic.com/6492910159/r/il/11dea4/6492910159/il_340x270.6492910159_1tzk.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904769-2346,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Bryanna,"Bryanna on Jan 21, 2025",I love this shirt and got it in time to ready Onyx Storm lol,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/iusa/334a26/100730221/iusa_75x75.100730221_pzeu.jpg?version=0
1780904769-2347,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Lauren,"Lauren on Jan 21, 2025",Wow I’m in love with this shirt!,"Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift","Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift",5 out of 5 stars,,https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg,https://i.etsystatic.com/iusa/ed55f8/103671867/iusa_75x75.103671867_joef.jpg?version=0
1780904769-2348,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=168,Chanda,"Chanda on Jan 21, 2025","Love it, looks just like the pictures!","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904786-2349,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Chanda,"Chanda on Jan 21, 2025","Love it, looks just like the pictures!","Dragon Rider Comfort Colors Shirt, Onyx Storm Brave The Dark Shirt, Fly Or Die Fourth Wing Series Tee, Gift For Dragon Books Lover","Dragon Rider Comfort Colors Shirt, Onyx Storm Brave The Dark Shirt, Fly Or Die Fourth Wing Series Tee, Gift For Dragon Books Lover",5 out of 5 stars,,https://i.etsystatic.com/6595586089/r/il/f20f1d/6595586089/il_340x270.6595586089_739v.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904786-2350,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Chanda,"Chanda on Jan 21, 2025","Love it, looks just like the pictures!","Hot Girls Read Book Comfort Colors Shirt, Born To Read Bookish Shirts, Bookish Shirt For Her, Funny Reader Tee, Gift For Book Lover","Hot Girls Read Book Comfort Colors Shirt, Born To Read Bookish Shirts, Bookish Shirt For Her, Funny Reader Tee, Gift For Book Lover",5 out of 5 stars,,https://i.etsystatic.com/6530995989/r/il/9967c6/6530995989/il_340x270.6530995989_rvk4.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904786-2351,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Sierra,"Sierra on Jan 21, 2025",Love it! I have worn it to work a few times! Can't get enough of it!! It is super comfy!,"Custom Favorite Books Comfort Colors Shirt, All Booked For Christmas T Shirt, Throne Of Glass Christmas Tee, TOG ACOTAR Personalized Shirts","Custom Favorite Books Comfort Colors Shirt, All Booked For Christmas T Shirt, Throne Of Glass Christmas Tee, TOG ACOTAR Personalized Shirts",5 out of 5 stars,,https://i.etsystatic.com/6385605357/r/il/f47c7c/6385605357/il_340x270.6385605357_tnh8.jpg,https://i.etsystatic.com/iusa/1165c7/83504500/iusa_75x75.83504500_1eye.jpg?version=0
1780904786-2352,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Christopher,"Christopher on Jan 21, 2025","One of my favorite shirts, fits perfectly.","Manon Blackbeak Throne of Glass Comfort Colors Shirt, The Thirteen Shirts, From Now Until The Darkness Claims Us, SJM ACOTAR Crescent City","Manon Blackbeak Throne of Glass Comfort Colors Shirt, The Thirteen Shirts, From Now Until The Darkness Claims Us, SJM ACOTAR Crescent City",5 out of 5 stars,,https://i.etsystatic.com/6282414564/r/il/8ee585/6282414564/il_340x270.6282414564_oiji.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904786-2353,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Maggie,"Maggie on Jan 20, 2025",Beautiful quality and such a great shirt,"Jelly Jubilee Crescent City Comfort Colors Shirt, Bryce Quinlan Merch, Crescent City SJM Shirt, Jelly Jubilee Fan Club, 2 Sided Shirt","Jelly Jubilee Crescent City Comfort Colors Shirt, Bryce Quinlan Merch, Crescent City SJM Shirt, Jelly Jubilee Fan Club, 2 Sided Shirt",5 out of 5 stars,,https://i.etsystatic.com/6150645837/r/il/70f998/6150645837/il_340x270.6150645837_byus.jpg,https://i.etsystatic.com/iusa/ddbf30/70557175/iusa_75x75.70557175_csz8.jpg?version=0
1780904786-2354,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Hilary,"Hilary on Jan 20, 2025",The print is beautiful on this shirt,"Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift",5 out of 5 stars,,https://i.etsystatic.com/6461001845/r/il/9ae655/6461001845/il_340x270.6461001845_55ss.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904786-2355,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Ashley,"Ashley on Jan 20, 2025",I love this shirt so much!! Perfect,"Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee",5 out of 5 stars,,https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg,https://i.etsystatic.com/iusa/9ee8b9/112086073/iusa_75x75.112086073_srjy.jpg?version=0
1780904786-2356,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Pauline,"Pauline on Jan 20, 2025",Love! Got it for our whole book club!,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/iusa/cbea2d/79719759/iusa_75x75.79719759_rfus.jpg?version=0
1780904786-2357,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Danielle,"Danielle on Jan 20, 2025",It’s a great comfy shirt,"Custom Christmas Nurse Comfort Colors Shirt, Emergency Department Christmas Crewneck, Er Christmas Hoodie, Holiday Nurse Shirt,GiftFor Nurse","Custom Christmas Nurse Comfort Colors Shirt, Emergency Department Christmas Crewneck, Er Christmas Hoodie, Holiday Nurse Shirt,GiftFor Nurse",5 out of 5 stars,,https://i.etsystatic.com/6304867556/r/il/989049/6304867556/il_340x270.6304867556_3cbi.jpg,https://i.etsystatic.com/iusa/03f452/95440259/iusa_75x75.95440259_lukp.jpg?version=0
1780904786-2358,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Mckenzie,"Mckenzie on Jan 20, 2025","Really cute shirt and it’s comfortable! My only complaint is that there is a typo on one of the quotes that says “pac” instead of “pae”, but I love it nonetheless.","Kai Azer I Love You In Powerless Comfort Colors Shirt, Kai Azer Powerless Shirt, Kai And Paedyn Shirt, Valentine Gift Shirt, Powerless Shirt","Kai Azer I Love You In Powerless Comfort Colors Shirt, Kai Azer Powerless Shirt, Kai And Paedyn Shirt, Valentine Gift Shirt, Powerless Shirt",4 out of 5 stars,,https://i.etsystatic.com/6523890696/r/il/fafd44/6523890696/il_340x270.6523890696_ku0n.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904786-2359,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Rae,"Rae on Jan 19, 2025",I bought this for an Onyx Storm release party and I am so excited to wear it!,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/iusa/9ce8d4/66106668/iusa_75x75.66106668_rwib.jpg?version=0
1780904786-2360,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Sara,"Sara on Jan 19, 2025",So cute and well made!! I got a medium and it’s not tight at all super comfortable and the printing is very well done!,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/iusa/16d006/83705422/iusa_75x75.83705422_qxsz.jpg?version=0
1780904786-2361,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Karla,"Karla on Jan 19, 2025",Love love this shirt! Fast shipping - can't wait to wear it tomorrow!,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg,https://i.etsystatic.com/iusa/035729/101123043/iusa_75x75.101123043_3wte.jpg?version=0
1780904786-2362,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=169,Adriana,"Adriana on Jan 19, 2025",Perfect! And the colors are so pretty!!,"Basgiath War College 2 Sided Comfort Colors Shirt, Vintage Dragon Rider TShirt,  Fourth Wing Riders Quadrant,Trendy Book Merch,Bookish Gifts","Basgiath War College 2 Sided Comfort Colors Shirt, Vintage Dragon Rider TShirt,  Fourth Wing Riders Quadrant,Trendy Book Merch,Bookish Gifts",5 out of 5 stars,,https://i.etsystatic.com/6572047861/r/il/c15703/6572047861/il_340x270.6572047861_4vw6.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780904802-2363,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=170,Kasey,"Kasey on Jan 19, 2025",Arrived quickly and good quality item. Front of the shirt is blank and back of the shirt is as pictured on their page.,"I Love My Girlfriend Comfort Colors Shirt, Funny Boyfriend Gift, I Heart My Girlfriend Shirts, Valentine Shirt Gift, Hot Girlfriend TShirt","I Love My Girlfriend Comfort Colors Shirt, Funny Boyfriend Gift, I Heart My Girlfriend Shirts, Valentine Shirt Gift, Hot Girlfriend TShirt",5 out of 5 stars,,https://i.etsystatic.com/6461013331/r/il/f12904/6461013331/il_340x270.6461013331_svlw.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
